twitId,twitContent,userName
1597688982607126528,"RT @juliaioffe: As soon as the second half of #IranvsUSA started, you could tell that both sides had chosen pure and utter violence. #World",je_brannon
1597688980773822464,Heart hate: elevated #USMNT #WorldCup,agogjosh
1597688980182818816,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Le_Gracey
1597688979847274496,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Lizzybosco
1597688979679514625,It just sounded like an Iranian player lost a leg in the concussion soccer game. Got up running fine. Lol. #WorldCup,ZackBrindisi
1597688978865803264,Soccer players = worlds greatest floppers #WorldCup #USAvIRN,MethoTrader
1597688975270891520,"Rashyyyyyyyyyy for golden boot 

#WorldCup",BSaquon
1597688974415638529,I thought that dude broke his ankle.  Haha but hes fine. #WorldCup,JustOKsport
1597688973739970561,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",MckennyWeston
1597688973249302528,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",AkpoweneS
1597688971647385600,"RT @ManUtd: An acrobatic effort from @MarcusRashford 

#MUFC || #WorldCup https://t.co/YQxSdG7AOv",TarixHuzaifah
1597688970263277570,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",supercheflou
1597688968782323713,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Tommy07king
1597688967675006976,Rashyyyyy baby #worldcup #England,Leeshee90
1597688967570558976,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",xdu_dah
1597688964449992704,"RT @AntiRacismDay: Good to see #Wal &amp; #Eng #TakeTheKnee against racism at #FIFAWorldCupQatar2022 

Never forget the migrant workers who los",jmintheair
1597688963711782912,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",parnia44
1597688961962749952,"If we win, Iran has to change the pronunciation of their country. #WorldCup #USAvIRN",cheynefowler
1597688961753034752,@cryptofranky85 @KO_Kryptowaluty #binance #worldcup #idletreasureparty,Nasim39116966
1597688961706889217,"RT @TheDrIman: The regime in Iran has been executing Baloch people under the World Cup media blackout
13 Baloch have been executed over the",DokhtareMordaad
1597688959509073920,boy #23 got up quickly after screaming in pain.. acting didn't work :) #IranvsUSA #WorldCup,prasadchavali
1597688949173952513," Hot Take Alert  

The USFL is 100x more entertaining than the World Cup.. ya I said it

@USFL #USFL #WorldCup https://t.co/DWEM93vucB",Talon_Jenkins94
1597688946842308609,"Antonee Robinsons first touches have been really bad today, he needs to get it under control. #USMNT #IranvsUSA #WorldCup",ChiTownFan4
1597688945206525952,RT @ChantayyJayy: The racial trauma leaving my body when England scores #WorldCup https://t.co/6bmCHLzTCw,SampaTasha
1597688944808046592,"RT @De365Official: Tonight's match must be very exciting! Only competition, no friendship! 

VSWho do you choose?

Start your bettin",wangiduittt
1597688944808038400,Can you switch managers in the middle of a World Cup? Asking for America and Gio Reyna #USAvIRN #WorldCup,blakehunter08
1597688944745144320,"Wait, bro just acted like he stepped on a landmine, now he about to run 80 meters down the pitch no problem. #WorldCup",jayytesports
1597688944355078145,Hes at it again!!! #englandvswales #WorldCup,JLJ10890
1597688943923060736,Iran is flopping all over the place. #WorldCup #USMNT,brtwsr
1597688942610223104,"Iran missed. Whew. U.S. still up 1-0.
#WorldCup #USMNT #soccer",BernieWong14
1597688940139802625,"RT @womensaid: While football doesnt cause #DomesticAbuse, high emotions and alcohol use are often used as an excuse for abuse. Were here",freereed59
1597688935467347969,"RT @NazaninNour: The way Qatari security agents have been treating Iranian fans is disgraceful. 

What an absolute shame for them to be hos",3SaSha4
1597688935366680576,The US dodged 2 or 3 bullets in that sequence. #WorldCup,mhester9777
1597688933328248833,Bro these flops in the #WorldCup crack me the fuck up,WolvieX11
1597688930140557313,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Reynold19268780
1597688928525750274,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",br1ndzn
1597688928475418624,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",ahp44_
1597688927657549824,People have been shot and carried on less than that Iranian player just did for what was minimal contact. Screaming https://t.co/v8FDYF2NLs,Kyle_Daley
1597688926894194689,"Rashford scores again 3-0 

#WALENG 
#IRNUSA 
#WorldCup #Qatar2022",AngelusArch
1597688925631705088,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",weeensL
1597688925119651840,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",bimbofrabss
1597688923031232514,"RT @De365Official: Tonight's match must be very exciting! Only competition, no friendship! 

VSWho do you choose?

Start your bettin",jac4sons
1597688922934743040,RT @bitashafipour: One dedicated American chanting #WomanLifeFreedom #WorldCup #Qatar,EgaliWorks
1597688922154627072,"RT @juliaioffe: As soon as the second half of #IranvsUSA started, you could tell that both sides had chosen pure and utter violence. #World",KentuckySpirits
1597688921349316609,RT @SheelMajumdar: USA fans going nuts on how that can be offside. Well it is and they aren't the only ones feeling hard done - Ask Argenti,ranu26kumbolo
1597688917654142976,"RT @SirKunt: $150 in 36 Hours 

 RT &amp; Sign-up
https://t.co/3dNw0YM2FS

#Mint . #Stake . #Earn $BIB
 
25,000,000 #BIBTokens to be given a",_UmatMuhammad
1597688917498941440,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",Ferak2022
1597688916727173121,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",NOTPERS13069054
1597688916454219776,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",Alionashka
1597688916433604609,@cryptofranky85 @brycent_ #binance #worldcup #idletreasureparty,Nasim39116966
1597688915913080832,The injuries every 5 min in soccer is top of list why it annoys me #WorldCup,leedr4alll
1597688915485667328,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Sucresucrejon
1597688914264743936,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",panizlawliet
1597688909294551041,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",litmus_blac
1597688907323559937,Can we all agree how great Yoshimi Yamashita has been as a 4th Official this #WorldCup. I hope she is selected to b https://t.co/TFvPh8I9pG,sean_antrim
1597688907189342208,"OMG the theatrics from soccer players. Stop it, get up whimp #IranvsUSA #WorldCup",mwf090483
1597688906505682944,"RT @BbnGiveaways: $25 Stake Tip Giveaway if USA beats Eran today!!! 

Follow + RT + Like

Tag a friend 

#WorldCup",TerryGo37719832
1597688906262392833,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",fresh0t
1597688905029279745,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Peeraponwk03
1597688903359557632,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Dalasran
1597688902143598592,The transition of complete agony to nah im good is astounding. #worldcup,CodyCulp99
1597688902063910913,Pronostico Tunisia vs France World Cup Qatar 30-11-22 Tips e Formazioni #TUNFRA #TunisiaFrancia #TeamTunisia https://t.co/5OxZOLdN1w,Deepnightpress
1597688901698625536,Missing a wide open shot is karma for that ridiculous flop #USA #worldcup,lionsdukesbirds
1597688901443125248,"Iran is flopping like madits absurd.  Dont let it work refs!!! 
#USAvIRN #WorldCup #USA #USMNT",mydhouse
1597688888277237762,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",sheriiiiiii2017
1597688887186718721,"RT @magpiexyz_io: @BNBCHAIN's #Football Fiesta has arrived!

To celebrate, Magpie is running a #Giveaway for #BAB Token holders!

500 l",agaf_d
1597688882958831617,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",DrakeFredrick1
1597688882593685505,How is this not tied? #IRNUSA #WorldCup,RealMBB
1597688881172078593,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",0neWish999
1597688875790397440,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",asawari_raphael
1597688875681738753,USA match far more exciting #WorldCup proper cup tie vibes,garymcgurk
1597688875614613505,Uncle @SnoopDogg was the 1st African Team and manager  to qualify for the #WorldCup 2022 group stages. Congratulati https://t.co/rnchxUNCdS,LKKesse
1597688868106829824,"2
#WorldCup #ENG #WAL",midorino_suisui
1597688865623797761,Soccer players are over dramatic babies! #USAvIRN #WorldCup https://t.co/d9bjuVud4J,PhxJaeT
1597688864457777153,Iran looks like Mexicos Junior Varsity squad #WorldCup,WillieJ3nkins
1597688864411643904,"RT @colbertlateshow: FIFA has an Ethics Committee?! 

#Colbert #WorldCup https://t.co/3LBuQjjKW1",louisa_oeffling
1597688862653890560,Soccer injuries are ridiculous.   I cant take this sport seriously when they fall and fake injuries worse th https://t.co/o6rWcJdqdj,OregonTarheel
1597688861362393089,I can hear Southgate saying I knew it was the time to play Foden - a tactical masterpiece  @PhilFoden #ENGWAL #WorldCup,RowellSwales
1597688859181355009,"RT @BbnGiveaways: $25 Stake Tip Giveaway if USA beats Eran today!!! 

Follow + RT + Like

Tag a friend 

#WorldCup",arfiDynsh_24
1597688858816413696,RT @Less_HumbleTeej: LETS GO USMNT #WorldCup,AgentAlexS1
1597688855154814981,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",Demo_Cracy5
1597688853250600960,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",rashymyman
1597688852743081984,Dont understand why they got to do all that screaming and shouting when they trip over grass. #worldcup,georgia_scholar
1597688851882921985,"RT @djseip: Australia vs Denmark Predictions and Odds
#AUSvsDEN #WorldCup 

https://t.co/Ha4plbgfpJ",capenlo
1597688839878983683,I just earned the 'World Pint (2022)' badge on @untappd! https://t.co/rPsEo07Kzo #football #fifaworldcup #worldcup,captbandwagon
1597688838394028032,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",zanzendegiaz
1597688833578975232,RT @vidcrane: Fans react to a #TeamUSA goal against #TeamIran at #tomswatchbar in #LosAngeles Tuesday.  #WorldCup #soccer https://t.co/YqTU,TheBMartin
1597688832417476608,"RT @womensaid: While football doesnt cause #DomesticAbuse, high emotions and alcohol use are often used as an excuse for abuse. Were here",Natsc2012
1597688831859257344,Hey @FIFAWorldCup need a rule: player stays down longer than 10 seconds and he's out for the game. Prevent this fak https://t.co/74D6fvyyrc,radlercracker
1597688831637352448,RT @YNPierce: Y'all watching this #WorldCup for real. I didn't even know we were in it! LOL. #TeamUSA,MELNCOMPANY
1597688826218315776,"We got let off, BIG TIME!!! #USA #IRN #ENG #WAL #USAvIRN #ENGWAL #FIFAWorldCupQatar2022 #FIFAWorldCup #WorldCup https://t.co/tsoBbCLGeH",playmaker9208
1597688821076099072,So damn lucky Iran missed that shot. Should have been a goal #WorldCup #USAvIRN,korsoccermom13
1597688820354334720,"Absolutely ridiculous theatrics  

#WorldCup #USMNT https://t.co/VHtNtaxSrj",steveAKAslick
1597688819700371456,These fake injuries screaming and shouting during this soccer match is comical #soccer #worldcup,ReggieWynn
1597688819599302656,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",Hiwaidwarozh
1597688817267355648,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Obbyanuju
1597688813555417088,"RT @DanWernerLaw: While yall were watching the #WorldCup, my #cat decided to engage in some risk-taking because she thought nobody was pay",UnitedSpaceCats
1597688811257237504,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",choisoo_pop
1597688810233794560,"RT @UWorldMedical: Stay focused on the goal from anywhere

: rand_tarrab on Instagram

#worldcup #FIFAWorldCup #Qatar2022 https://t.co/jS",jamielinhoMD
1597688809918824449,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Darraghv99
1597688808979697667,This fucking Iranian clown screaming like he got shot after that minimal contact. What an asshole. #WorldCup,brent_wentworth
1597688806282362881,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Klaxonsskillz
1597688804802179072,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",Njonezp
1597688803766177792,". Qolka Varka kuwa qaabilsan 

#IranvsUSA 
#WorldCup 
#WorldCup2022 https://t.co/E8LOwD1vNK",Kamaalkamaal12
1597688799135686657,"RT @De365Official: Tonight's match must be very exciting! Only competition, no friendship! 

VSWho do you choose?

Start your bettin",clapper_fn
1597688792965521408,"RT @plstreaminglive: Marcus Rashford and Phil Foden scores the first goal in a #FIFAWorldCup 

England  vs  Wales (2-0)

Fol",SPapperboy
1597688791699181568,I had a dream and in the dream I had a vision that #inaki scored the winning goal of the #WorldCup finals for Ghana https://t.co/Y8V76Lj7a5,1saucy_lynt
1597688789077757952,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",Therealhamed_
1597688785810382849,@ManUtd @MarcusRashford 1st goal scored by a free kick in this #WorldCup #mufc  https://t.co/X3aNxc36Km,S8ashi
1597688785147338752,LMAO  Soccer players should be actors. Those screams were heard from my kitchenI ran back to see. And within minu https://t.co/LX6xiahP3r,SaraSees
1597688781683183616,"Henderson leading us to glory!  
@BallyJames @Dotty_doddy3 

#WorldCup #QatarWorldCup2022 https://t.co/xyp2HQRzIq",PitkinKieran31
1597688780567478272,"That was a decent acting job, i thought he was really hurt the way he was screaming but he got up like nothing happ https://t.co/OYK5jiZmpk",LorJay90
1597688779510525952,"RT @jfa_samuraiblue: #SAMURAIBLUE
11/28 

10 FP # 

# #2022
#jfa #daihyo #
# #worldcup #FIFAWorldC",abcdef_giants
1597688778269003778,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",Snowflake6866
1597688778025750528,RT @DazaiThePatriot: @UNHumanRights Islamic Republic is killing kids and people and sends some governmental ones to the #WorldCup games to,arrtoniis
1597688776863514624,@UNHumanRights Islamic Republic is killing kids and people and sends some governmental ones to the #WorldCup games https://t.co/u4pXksqkzG,arrtoniis
1597688776234786817,"RT @BbnGiveaways: $25 Stake Tip Giveaway if USA beats Eran today!!! 

Follow + RT + Like

Tag a friend 

#WorldCup",blonderabb1t
1597688773135183873,"RT @khaharmiane: @khastetarinesh    
The encleation of the eye has broken a record in Iran during last 2 monthes protest fo",liberta_rian
1597688768223641600,"RT @TCKBonuses: What team do you guys have WINNING!? 

England 
WALES 

One correct winner will get a prize :) 

#WorldCup #F",WWoratip
1597688767091179520,RT @EMT_Ashlie: CAPTAIN AMERICA ! #WorldCup https://t.co/KRX0jJD10w,DarthBuccanole
1597688765598035968,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Salimofficial4
1597688763245035520,"RT @womensaid: While football doesnt cause #DomesticAbuse, high emotions and alcohol use are often used as an excuse for abuse. Were here",shooglie
1597688762427150336,"Can't lie, it's great seeing the Yorkshire Pirlo @Kalvinphillips playing at the #WorldCup 
What a journey the lad h https://t.co/iSALlwCJ0q",The_Swell_Shark
1597688761478848512,All that screaming from homeboy.. &amp; for what??? #WorldCup,Mary_Allison26
1597688758199255040,"#ThreeLions are where they want to be

66 mins played

Wales 0-2 England
    Marcus Rashford 50'
      Phil Foden 5 https://t.co/jtNtlIe23S",luminsamoses
1597688757234593792,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",Violetmelina
1597688754541850624,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",hassanmukalazi2
1597688753472286721,So is he gonna get a yellow card for that flop? #worldcup,hereforsports_
1597688753254174720,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",kareemwonda
1597688752658612224,"RT @ManUtd:  Making his first-ever start at a #WorldCup. 

#MUFC || @Fred08Oficial",Samuel24716
1597688752255930368,"    
#_ 
#WorldCup 
#WorldCup2022 https://t.co/NPkOdrP70h",mr_arowana
1597688751597445120,"RT @MauroStats: @TheEuropeanLad Pulisicscore Goaltoday vsin #FIFAWorldCup 
It is his first goal in #WorldCup and he adds an assist fo",MauricioEasylog
1597688751467425793,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",BekwaiNative
1597688750381076480,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",deon6_
1597688749995220992,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Otto_GS
1597688747956768768,"Trent Alexander-Arnold, welcome to the World Cup  #WorldCup #ThreeLions #England #WorldCup2022  @TrentAA",DaisyKJohn1
1597688742441259008,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",wawerumwangi18
1597688742202179584,#23 screaming in pain for a minute and then gets up and ready to play??? Lmao this shit geeks. #worldcup,brianmma209
1597688739597520901,Sir Marcus Rashford #WALENG #WorldCup,benjiallis0n
1597688739350081536,"I love Tyler Adams, the only USA player I would sign for Bara, he is incredibly calm and composed on the ball, lov https://t.co/9LHxN53FSr",postersahoy
1597688737265512448,"RT @ManUtd: An acrobatic effort from @MarcusRashford 

#MUFC || #WorldCup https://t.co/YQxSdG7AOv",Thankgo61011371
1597688731838066688,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",kimbugwenajjibu
1597688731049529344,"RT @MinkysHighjinks: As #USvsIran #WorldCup game underway, a reminder of the #HumanRights backdrop of this match: 
Two months since the dea",Sport_Rights
1597688730953060352,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",JPichons
1597688729232998400,Never seen a player voluntarily lose possession more than Robinson. Dude just randomly kicks the ball out of bounds https://t.co/CP21koqRS3,2016Primary
1597688726208978944,"Acting is a vital skill for football
@USMNT #football #Worldscup2022 #USMNT #USAvIRN #QuatarWorldCup2022 #WorldCup https://t.co/G27PbmHkEe",NaveenSankarS
1597688722145050624,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",EshaghiNarges
1597688721305997312,"""It's much better to keep the politics out of sports if at all possible.""

@LindseyReiser talks with Team USA fans https://t.co/BzgWOkCbmN",NBCNewsNow
1597688721184555008,"RT @gambabit: If USA beats Iran I will giveaway $50 to one random person that RETWEETS this tweet and FOLLOWS US!

LETS GO USA!
#WorldCup #",Youngamos11
1597688721067081729,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",hadi_SPisheh
1597688719011901440,"Ladies and gentlemen let me introduce to you the dumbest person in ALTHMAMH stadium.
Do you think we will let you s https://t.co/zkEmJKkxkN",19SuperA
1597688717569044481,RT @shark_4242: Flicitations mes frres  #Senegal #Maroc #WorldCup https://t.co/JvT61MiFbv,FofanaMamad0u
1597688716411039745,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",mr_florencc
1597688715585146881,"Haaaaaahahahhaha the blood curdling screams to walking in 12 seconds. What a funny sport.
#Iran #USA #WorldCup",6thandJuneau
1597688714616254464,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",lalalaRissie
1597688712850464768,@footballdaily Im not really a football fan but Im loving the match. Why is it that Wales dont have any black pl https://t.co/VzusidlUDU,DrShunguM
1597688710086418433,RT @AdvoBarryRoux: Cristiano Ronaldo When asked why he celebrated Bruno Fernandes goal as his own. #FIFAWorldCup #WorldCup https://t.co/Ij,TimMatapura
1597688708265746432,"RT @BluesAnalytics_: Please, I'm on my knees. BUILD the team around Bellingham and Foden.

Those two should be the starting point of any te",TurnTh3Pag3
1597688706089250816,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",_Ruxx_
1597688703673147395,RT @DazaiThePatriot: @UNHumanRights Islamic Republic is killing kids and people and sends some governmental ones to the #WorldCup games to,faryfam
1597688701400002560,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",DjFirestarr
1597688699604860929,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",chnxry99
1597688695326674944,"RT @khaharmiane: @khastetarinesh    
The encleation of the eye has broken a record in Iran during last 2 monthes protest fo",that_giiiiirl
1597688694219341824,"Thats right ktur! Wasted tonight, focus on last 16 tomorrow!
#WorldCup 
#WorldCup2022 https://t.co/PI1HpKZAeh",Oggi_22
1597688693246296065,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",AndrewMullin8
1597688689156853761,Legitimate question: how are language barriers handled at the #WorldCup? Between players/referees specifically,Xdustinx1
1597688688426700801,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",Mihanpara3t
1597688687592087558,"Content analysis:
This article scores 86/100. The complete report can be viewed here: https://t.co/uiHyKOHNsl
(I'm https://t.co/x049TzAWwm",valurank
1597688685822357504,"Alternate angles of Kieffer Moore knocking England out of the World Cup 

#eng #wal #WorldCup https://t.co/JI9F1nFv6J",Leeds_Untied
1597688684819939329,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",MINAA1401
1597688684345974784,"RT @FomoSportsnft: FomoSports #WorldCup NFT 
Mint to Win 124,000

Choose 1 team
Get Passive Dividend &amp; Airdrop &amp; Champion pot
L",desemberluck
1597688679463784449,Ben White called in sick to work today #WALvENG #WorldCup,jakehurley02
1597688678721392641,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",SayeRoshan29
1597688677312139264,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",egbon_john
1597688676729094145,"RT @NazaninNour: The way Qatari security agents have been treating Iranian fans is disgraceful. 

What an absolute shame for them to be hos",DezfuliMohsen
1597688673428205568,Ramin went down screaming and yelling like he just got shot and just gets up and starts running see shit like that https://t.co/BhitSzJCbH,AyeMystic_
1597688673138401280,We could win this if the fans pick the team  #WorldCup,Nfrancis28
1597688672060866560,"Soccer is an extremely dramatic sport! 

#WorldCup",Younggee
1597688665186058240,"Good morning, having coffee while waiting for #irn to score against #usa #WorldCup",kfinew
1597688660899508224,Honest question for anyone watching the #usa #iran #WorldCup game. How was the American player off sides before the https://t.co/NrR56nGlaU,unchecked_boxes
1597688659637338112,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",haus0fstephanie
1597688658081255424,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Tesvstheworld
1597688657275916290,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",IgnatusMartin
1597688657074278400,MARCUS RASHFORD= MASTERCLASS FREE KICK!  #WorldCup https://t.co/uYsOZQqgoc,OOSSports
1597688654688055298,"RT @HawaiiDelilah: Okay, USA.  You have ONE job before you:  Beat Iran.  In the short run, that means at the #WorldCup match to advance to",harveylawson6
1597688652863541248,"RT @TheDrIman: The regime in Iran has been executing Baloch people under the World Cup media blackout
13 Baloch have been executed over the",Avina1079
1597688652855152640,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",pchpetchy
1597688652548968449,The dramatic flopping in the world cup makes it almost unwatchable #WorldCup,Ragnarskingdom
1597688652301160448,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",nataatsya
1597688648652423168,ramin acting like hes getting beat up by the islamic republic morality police there #WorldCup #irn #usa,alohagordy
1597688647427706881,"Eu achava que o Ir ia segurar um 0 a 0 com os EUA.

No acho que eles conseguem marcar um golzinho at o final #WorldCup",lesao
1597688645578022912,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",vatocletti
1597688645120823297,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",Saeide13263943
1597688643925123074,"RT @womensaid: While football doesnt cause #DomesticAbuse, high emotions and alcohol use are often used as an excuse for abuse. Were here",y1r1ggers
1597688643887706113,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",amour_tpb
1597688642667188225,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",Diako_Arya
1597688640490332160,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",King_LOT
1597688640016355328,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",MagnusMachado
1597688639646883869,RT @HoustonSlugger: Iran out here faking injuries lmao. #USA #Worldcup,HoustonSooner77
1597688638644494336,Youd have thought he got shot the way he was screaming #WorldCup,DennisBeans3
1597688637725949953,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",viibez_sZn
1597688637340102656,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",AroosaManUtd
1597688636673503233,"Honestly how are there 2 teams from the same country in the world cup but the entire African continent only has 5 slots??? 

#WorldCup",Chimkasii
1597688636061147136,@cryptofranky85 @AltCryptoGems #binance #worldcup #idletreasureparty,ayoub57668839
1597688635260035072,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",sportrecifr
1597688633560965121,If our squad is used to its strengths and Southgate doesnt become mr negative then y Carnt we win it #WorldCup,adamjoh36211398
1597688630419787776,"RT @FomoSportsnft: FomoSports #WorldCup NFT 
Mint to Win 124,000

Choose 1 team
Get Passive Dividend &amp; Airdrop &amp; Champion pot
L",OXrzkDd2008
1597688629626753024,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",CKM11
1597688629576404992,23 for Iran cried that hard for a cleat scrape #WorldCup ,markdagodfather
1597688628343279617,"When USA and England are playing at the same time

#worldcup #USA #england https://t.co/X8iRYvTgsu",RachelRossRO
1597688628184240128,Do soccer players sign autographs with their toes? #WorldCup,KristoferLeeB
